1375	38	45999
1376	42	46041
1377	38	46079
1378	29	46108
1379	36	46144
1380	34	46178
1381	52	46230
1382	28	46258
1383	29	46287
1384	32	46319
1385	82	46401
1386	141	46542
1387	67	46609
1388	13	46622
1389	65	46687
1390	14	46701
1391	16	46717
1392	15	46732
1393	17	46749
1394	27	46776
1395	86	46862
1396	40	46902
1397	25	46927
1398	36	46963
1399	16	46979
1400	12	46991
1401	16	47007
1402	11	47018
1403	24	47042
1404	27	47069
1405	13	47082
1406	15	47097
1407	16	47113
1408	25	47138
1409	21	47159
1410	34	47193
1411	28	47221
1412	38	47259
1413	33	47292
1414	139	47431
1415	43	47474
1416	9	47483
1417	13	47496
1418	25	47521
1419	40	47561
1420	53	47614
1421	39	47653
1422	38	47691
1423	18	47709
1424	57	47766
1425	43	47809
1426	15	47824
1427	19	47843
1428	61	47904
1429	23	47927
1430	80	48007
1431	22	48029
1432	15	48044
1433	17	48061
1434	7	48068
1435	45	48113
1436	20	48133
1437	25	48158
1438	23	48181
1439	16	48197
1440	11	48208
1441	9	48217
1442	11	48228
1443	14	48242
1444	12	48254
1445	32	48286
1446	12	48298
1447	5	48303
1448	28	48331
1449	15	48346
1450	21	48367
1451	30	48397
1452	15	48412
1453	27	48439
1454	23	48462
1455	10	48472
1456	19	48491
1457	10	48501
1458	12	48513
1459	6	48519
1460	27	48546
1461	13	48559
1462	15	48574
1463	12	48586
1464	38	48624
1465	20	48644
1466	22	48666
1467	25	48691
1468	22	48713
1469	34	48747
1470	37	48784
1471	52	48836
1472	46	48882
1473	55	48937
1474	20	48957
1475	11	48968
1476	18	48986
1477	8	48994
1478	270	49264
1479	55	49319
1480	19	49338
1481	36	49374
1482	13	49387
1483	75	49462
1484	135	49597
1485	19	49616
1486	37	49653
1487	11	49664
1488	23	49687
1489	11	49698
1490	20	49718
1491	16	49734
1492	10	49744
1493	8	49752
1494	25	49777
1495	15	49792
1496	7	49799
1497	17	49816
1498	6	49822
1499	39	49861
1500	13	49874
1501	52	49926
1502	7	49933
1503	35	49968
1504	10	49978
1505	23	50001
1506	18	50019
1507	99	50118
1508	11	50129
1509	23	50152
1510	51	50203
1511	43	50246
1512	25	50271
1513	17	50288
1514	74	50362
1515	19	50381
1516	13	50394
1517	23	50417
1518	7	50424
1519	10	50434
1520	11	50445
1521	53	50498
1522	25	50523
1523	36	50559
1524	23	50582
1525	16	50598
1526	33	50631
1527	36	50667
1528	11	50678
1529	43	50721
1530	15	50736
1531	18	50754
1532	17	50771
1533	21	50792
1534	10	50802
1535	19	50821
1536	6	50827
1537	8	50835
1538	42	50877
1539	22	50899
1540	45	50944
1541	32	50976
1542	22	50998
1543	55	51053
1544	63	51116
1545	6	51122
1546	15	51137
1547	35	51172
1548	27	51199
1549	38	51237
1550	29	51266
1551	12	51278
1552	18	51296
1553	22	51318
1554	58	51376
1555	65	51441
1556	46	51487
1557	34	51521
1558	116	51637
1559	37	51674
1560	20	51694
1561	7	51701
1562	25	51726
1563	32	51758
1564	15	51773
1565	20	51793
1566	73	51866
1567	8	51874
1568	12	51886
1569	20	51906
1570	11	51917
1571	9	51926
1572	17	51943
1573	44	51987
1574	26	52013
1575	14	52027
1576	64	52091
1577	12	52103
1578	19	52122
1579	14	52136
1580	21	52157
1581	41	52198
1582	21	52219
1583	53	52272
1584	79	52351
1585	52	52403
1586	36	52439
1587	11	52450
1588	12	52462
1589	9	52471
1590	21	52492
1591	11	52503
1592	15	52518
1593	9	52527
1594	10	52537
1595	39	52576
1596	12	52588
1597	25	52613
1598	19	52632
1599	20	52652
1600	24	52676
1601	37	52713
1602	13	52726
1603	10	52736
1604	11	52747
1605	40	52787
1606	10	52797
1607	9	52806
1608	7	52813
1609	15	52828
1610	26	52854
1611	27	52881
1612	36	52917
1613	24	52941
1614	13	52954
1615	99	53053
1616	5	53058
1617	150	53208
1618	18	53226
1619	10	53236
1620	12	53248
1621	29	53277
1622	21	53298
1623	23	53321
1624	27	53348
1625	25	53373
1626	23	53396
1627	20	53416
1628	18	53434
1629	13	53447
1630	14	53461
1631	17	53478
1632	144	53622
1633	32	53654
1634	89	53743
1635	58	53801
1636	65	53866
1637	25	53891
1638	60	53951
1639	24	53975
1640	45	54020
1641	21	54041
1642	13	54054
1643	25	54079
1644	45	54124
1645	26	54150
1646	11	54161
1647	15	54176
1648	9	54185
1649	9	54194
1650	23	54217
1651	9	54226
1652	71	54297
1653	27	54324
1654	11	54335
1655	62	54397
1656	22	54419
1657	45	54464
1658	47	54511
1659	53	54564
1660	55	54619
1661	37	54656
1662	28	54684
1663	18	54702
1664	40	54742
1665	44	54786
1666	50	54836
1667	3	54839
1668	8	54847
1669	14	54861
1670	30	54891
1671	35	54926
1672	14	54940
1673	159	55099
1674	65	55164
1675	34	55198
1676	85	55283
1677	94	55377
1678	16	55393
1679	14	55407
1680	49	55456
1681	52	55508
1682	16	55524
1683	73	55597
1684	66	55663
1685	26	55689
1686	17	55706
1687	16	55722
1688	36	55758
1689	30	55788
1690	54	55842
1691	94	55936
1692	50	55986
1693	10	55996
1694	67	56063
1695	16	56079
1696	48	56127
1697	36	56163
1698	26	56189
1699	78	56267
1700	22	56289
1701	15	56304
1702	10	56314
1703	12	56326
1704	13	56339
1705	17	56356
1706	10	56366
1707	16	56382
1708	26	56408
1709	38	56446
1710	31	56477
1711	27	56504
1712	7	56511
1713	60	56571
1714	120	56691
1715	7	56698
1716	21	56719
1717	27	56746
1718	31	56777
1719	31	56808
1720	16	56824
1721	48	56872
1722	21	56893
1723	24	56917
1724	24	56941
1725	40	56981
1726	47	57028
1727	25	57053
1728	44	57097
1729	17	57114
1730	25	57139
1731	14	57153
1732	54	57207
1733	119	57326
1734	93	57419
1735	18	57437
1736	31	57468
1737	34	57502
1738	27	57529
1739	18	57547
1740	25	57572
1741	34	57606
1742	30	57636
1743	23	57659
1744	17	57676
1745	32	57708
1746	31	57739
1747	47	57786
1748	20	57806
1749	40	57846
1750	23	57869
1751	20	57889
1752	14	57903
1753	33	57936
1754	37	57973
1755	100	58073
1756	21	58094
1757	40	58134
1758	70	58204
1759	20	58224
1760	64	58288
1761	18	58306
1762	21	58327
1763	44	58371
1764	7	58378
1765	34	58412
1766	7	58419
1767	25	58444
1768	15	58459
1769	50	58509
1770	19	58528
1771	16	58544
1772	15	58559
1773	29	58588
1774	14	58602
1775	9	58611
1776	18	58629
1777	45	58674
1778	28	58702
1779	17	58719
1780	34	58753
1781	28	58781
1782	10	58791
1783	23	58814
1784	7	58821
1785	12	58833
1786	30	58863
1787	6	58869
1788	7	58876
1789	10	58886
1790	6	58892
1791	6	58898
1792	6	58904
1793	13	58917
1794	6	58923
1795	9	58932
1796	7	58939
1797	8	58947
1798	6	58953
1799	6	58959
1800	9	58968
1801	35	59003
1802	16	59019
1803	27	59046
1804	13	59059
1805	9	59068
1806	15	59083
1807	16	59099
1808	13	59112
1809	9	59121
1810	12	59133
1811	10	59143
1812	15	59158
1813	13	59171
1814	18	59189
1815	17	59206
1816	21	59227
1817	12	59239
1818	172	59411
1819	20	59431
1820	21	59452
1821	9	59461
1822	7	59468
1823	9	59477
1824	10	59487
1825	9	59496
1826	20	59516
1827	28	59544
1828	8	59552
1829	22	59574
1830	101	59675
1831	43	59718
1832	20	59738
1833	19	59757
1834	8	59765
1835	13	59778
1836	17	59795
1837	43	59838
1838	34	59872
1839	45	59917
1840	23	59940
1841	17	59957
1842	25	59982
1843	104	60086
1844	44	60130
1845	20	60150
1846	15	60165
1847	26	60191
1848	15	60206
1849	17	60223
1850	25	60248
1851	18	60266
1852	16	60282
1853	19	60301
1854	10	60311
1855	15	60326
1856	12	60338
1857	15	60353
1858	19	60372
1859	60	60432
1860	31	60463
1861	28	60491
1862	97	60588
1863	47	60635
1864	11	60646
1865	7	60653
1866	27	60680
1867	40	60720
1868	11	60731
1869	10	60741
1870	35	60776
1871	21	60797
1872	18	60815
1873	15	60830
1874	21	60851
1875	34	60885
1876	33	60918
1877	29	60947
